034,Ex004,0
034,L032,0
034,L032,0
034,L045,0
035,191,0
035,084,0
035,L046,0
035,L046,0
035,I025,10
036,Ex005,0
036,Ex005,0
036,L047,21
036,L030,0
037,114,8
037,L063,8
037,I023,23
037,L157,18
038,044,11
038,045,11
038,219,12
038,219,15
038,219,15
038,218,12
038,I001,12
038,I001,15
038,I018,13
038,I018,11
038,L178,6
039,191,8
039,059,8
039,L049,16
039,I013,8
040,128,4
040,129,0
040,I012,9
040,I012,4
040,L050,16
040,L076,8
041,Ex006,0
041,061,5
041,I022,0
041,L038,1
041,L038,0
041,L038,5
042,081,11
042,081,8
042,081,11
042,216,11
042,216,11
042,L051,11
042,L051,8
042,L051,11
042,L095,18
042,L096,20
043,Ex001,0
043,002,3
043,L053,4
043,L052,5
043,T001,7
043,T001,0
043,I022,3
043,L048,16
043,L048,21
043,L171,20
043,L054,8
044,045,0
044,208,10
044,Ex001,0
044,A080,13
044,001,15
044,053,23
044,A140,23
044,I022,1
044,I022,0
044,I018,5
044,I018,5
044,L367,20
044,T001,0
044,L151,1
044,L053,2
044,I017,22
045,Ex005,0
045,218,17
045,L367,20
045,L048,0
045,L052,0
045,I022,0
045,L151,1
045,L152,1
045,L053,2
045,I018,6
045,I018,6
045,I018,17
046,Ex008,0
046,078,11
046,I001,0
046,I001,7
046,L202,0
047,L032,0
048,200,9
048,L047,11
048,I018,15
048,L030,9
049,I022,3
049,I020,1
049,L032,0
049,L172,0
050,091,5
050,091,6
050,091,14
050,166,9
050,166,18
050,107,8
050,107,14
050,073,8
050,178,8
050,178,17
050,174,22
050,I004,9
050,I004,4
050,I004,6
050,I004,9
050,I004,8
050,L026,12
050,L055,14
050,I017,15
050,I017,22
050,L056,21
050,L057,8
051,162,7
051,L065,7
052,I018,10
052,L144,7
052,L158,24
053,A140,10
053,Ex012,0
053,L058,10
053,L059,5
053,L075,0
053,L075,12
054,218,0
054,218,0
054,I001,0
054,I020,0
054,L075,1
054,L075,7
055,Ex009,0
055,134,8
055,134,9
055,001,21
055,L042,10
055,L028,3
055,L061,0
055,L108,9
055,L073,4
056,Ex007,0
056,T001,0
056,I022,0
056,L075,0
057,L041,18
057,L043,0
057,L043,11
057,I022,1
057,L065,19
057,L288,15
058,A092,17
058,A011,17
058,L053,12
058,I001,6
059,128,7
059,128,8
059,128,15
059,191,10
059,I013,12
059,I011,8
060,086,0
060,L062,0
060,L062,0
061,Ex005,0
061,Ex005,0
061,Ex010,0
061,026,21
061,041,5
061,L038,5
061,L038,0
